rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
649,1562.01,1562,249862365,249862365.0,1,FP,02h32m29.52s,38.123017,+52d42m14.73s,52.704091000000005,41.218,-46.098,2458791.53,0.9899899999999999,2.05,420.0,3.95137,7729.29,2612.0,9.102260000000001,184.69,6208.0,3.99,1.84,12/19/2019 20:58,12/19/2020 12:01
650,1563.01,1563,249945230,249945230.0,1,PC,02h35m14.45s,38.810203,+48d16m25.55s,48.273763,115.88600000000001,-98.37299999999999,2458805.451,0.9899899999999999,5.816,4430.0,4.87484,7729.29,2612.0,9.4397,51.0409,4582.0,4.55,0.74,12/19/2019 20:58,11/17/2020 12:00
651,1564.01,1564,250724252,250724252.0,1,APC,02h14m01.26s,33.505238,+53d07m17.43s,53.121508,1.2,-7.4,2458791.202,0.5597300000000001,1.546,3619.530029,4.87484,25375.5,3516.0,10.2845,574.869,8368.0,4.55,0.74,12/19/2019 20:58,11/30/2020 3:13
652,1565.01,1565,251384275,251384275.0,1,PC,02h58m52.86s,44.720240999999994,+58d44m06.88s,58.73524499999999,-3.5,-1.2,2458808.474,0.5597300000000001,5.6610000000000005,2970.0,23.8658,25375.5,3516.0,9.2085,328.658,8494.0,4.55,2.18,12/19/2019 20:58,1/6/2021 12:01
653,1566.01,1566,256414077,256414077.0,1,FP,01h02m25.56s,15.606503,+60d42m55.88s,60.715520999999995,-1.996,-2.246,2458793.3819999998,3.01106,3.073,1617.219971,7.2070300000000005,1281.73999,1666.0,10.5907,377.17,6516.0,4.55,1.63,12/19/2019 20:58,3/4/2020 12:58
654,1567.01,1567,259151170,259151170.0,1,APC,03h21m23.01s,50.345888,+52d41m31.6s,52.692112,121.807,-92.92299999999999,2458808.522,3.01106,4.149,54500.0,21.0557,1281.73999,1666.0,10.374,86.1112,4503.5,4.42,0.86,12/19/2019 20:58,11/17/2020 12:00
655,1568.01,1568,284050395,284050395.0,1,FP,00h35m57.57s,8.989872,+65d01m33.73s,65.026035,114.792,-33.288000000000004,2458765.476,1.35932,2.8310000000000004,2840.0,10.3751,15609.5,3113.0,9.74734,104.35799999999999,5421.0,4.46,0.94,12/19/2019 20:58,11/24/2020 12:00
656,1569.01,1569,285666479,285666479.0,1,APC,02h54m26.56s,43.61065,+52d04m15.71s,52.07103,-3.594,-4.127,2458791.984,1.7161400000000002,2.0380000000000003,681.448975,14.1349,958.340027,1550.0,10.424000000000001,755.795,5511.5,3.28,4.92,12/19/2019 20:58,11/30/2020 3:13
657,157.01,157,140691463,140691463.0,1,CP,04h54m48.35s,73.70144,-76d40m50.18s,-76.68060600000001,11.712,-18.922,2459202.054,2.084542,1.993848,12188.85677,13.263029000000001,1085.494992,1463.951556,12.0166,355.68300000000005,5638.0,4.35,1.10646,9/5/2018 18:34,2/18/2021 16:00
658,1570.01,1570,285674856,285674856.0,1,PC,03h32m47.11s,53.196298,+51d53m04.21s,51.884502000000005,1.126,-14.844000000000001,2458790.81,1.74626,3.88,1110.0,5.62786,17804.9,3218.0,9.4883,294.123,8348.0,4.24,1.8,12/19/2019 20:58,11/17/2020 12:00
659,1571.01,1571,285677945,285677945.0,1,FP,03h32m23.75s,53.098973,+50d29m56.54s,50.49904,-0.061,2.251,2458791.5609999998,1.2427,1.5630000000000002,663.744995,6.05271,1263.339966,1660.0,10.2353,317.968,5624.799805,3.92,2.14,12/19/2019 20:58,3/4/2020 12:58
660,1572.01,1572,292321872,292321872.0,1,FP,02h07m36.53s,31.902189,+45d30m00.56s,45.500156,-3.0460000000000003,-3.82,2458794.152,8.66698,6.104,9854.299805,27.4804,2647.360107,1998.0,10.4562,505.33099999999996,6322.200195,3.77,2.52,12/19/2019 20:58,3/4/2020 12:58
661,1573.01,1573,302773669,302773669.0,1,KP,02h49m44.79s,42.436612,+71d45m11.12s,71.753088,90.98200000000001,-33.196999999999996,2458809.071,21.216412,3.109096,6190.249872,12.495979,114.018248,833.418891,7.6353,78.0863,5925.0,4.1,1.55106,12/19/2019 20:58,9/28/2020 16:00
662,1574.01,1574,307111282,307111282.0,1,FP,00h58m33.63s,14.640115,+50d56m11.14s,50.936428,84.427,51.422,2458804.601,21.216412,9.597000000000001,7440.0,11.3282,114.018248,833.418891,10.2978,186.665,5791.0,4.29,1.21,12/19/2019 20:58,5/20/2020 16:00
663,1575.01,1575,316254876,316254876.0,1,FP,03h27m57.32s,51.988839,+54d51m56.22s,54.86561700000001,22.779,-16.16,2458793.175,2.4609400000000003,3.091,5508.870117,13.5975,7399.959961,2583.0,10.3775,248.563,5429.5,4.01,1.67,12/19/2019 20:58,3/4/2020 12:58
664,1576.01,1576,327011842,327011842.0,1,PC,01h33m52.05s,23.466893,+45d00m37.18s,45.010329,18.596,1.104,2458765.085,0.7842399999999999,1.301,410.0,11.2559,1301.39,1673.0,9.7828,493.702,4975.0,4.01,5.39,12/19/2019 20:58,12/3/2020 12:00
